user_id,content_id,session_date,watched_seconds,total_seconds,completion_rate,genre,primary_genre,content_type,rating,subscription_type,user_age,country,monthly_revenue,duration_bucket
user_013,content_100,2024-03-07,989,2709,0.36507936507936506,thriller,thriller,documentary,8.5,basic,59,CA,13.99,Medium
user_014,content_008,2024-03-10,99,907,0.10915104740904079,sci-fi,sci-fi,movie,6.3,basic,25,BR,8.99,Very Short
user_014,content_020,2024-01-29,1318,3296,0.39987864077669905,sci-fi,sci-fi,movie,6.4,basic,25,BR,8.99,Medium
user_014,content_020,2024-02-11,916,4777,0.1917521456981369,sci-fi,sci-fi,movie,6.4,basic,25,BR,8.99,Very Long
user_014,content_029,2024-03-27,558,3496,0.15961098398169338,sci-fi,sci-fi,series,8.0,basic,25,BR,8.99,Long
user_014,content_037,2024-01-22,732,4051,0.180696124413725,thriller,thriller,documentary,7.0,basic,25,BR,8.99,Long
user_014,content_042,2024-01-25,441,4315,0.10220162224797219,thriller,thriller,documentary,9.1,basic,25,BR,8.99,Long
user_014,content_044,2024-01-19,806,4538,0.17761128250330543,drama,drama,movie,7.0,basic,25,BR,8.99,Very Long
user_014,content_044,2024-03-05,193,1889,0.10217046056114346,drama,drama,movie,7.0,basic,25,BR,8.99,Short
user_014,content_053,2024-03-07,82,3416,0.024004683840749413,comedy,comedy,movie,7.1,basic,25,BR,8.99,Medium
user_014,content_066,2024-01-22,327,3360,0.09732142857142857,drama,drama,series,8.0,basic,25,BR,8.99,Medium
user_014,content_074,2024-02-15,493,761,0.6478318002628121,thriller,thriller,series,8.1,basic,25,BR,8.99,Very Short
user_014,content_075,2024-01-07,718,4525,0.15867403314917128,sci-fi,sci-fi,series,8.9,basic,25,BR,8.99,Very Long
user_014,content_076,2024-03-23,77,1082,0.0711645101663586,documentary,documentary,documentary,8.9,basic,25,BR,8.99,Very Short
user_014,content_092,2024-02-06,1260,1621,0.7772979642196175,sci-fi,sci-fi,documentary,7.3,basic,25,BR,8.99,Very Short
user_014,content_098,2024-03-16,368,1938,0.18988648090815274,horror,horror,documentary,6.8,basic,25,BR,8.99,Short
user_014,content_098,2024-03-28,334,3824,0.08734309623430962,horror,horror,documentary,6.8,basic,25,BR,8.99,Long
user_014,content_099,2024-02-02,31,2342,0.013236549957301452,thriller,thriller,series,6.1,basic,25,BR,8.99,Short
user_015,content_004,2024-01-08,317,1445,0.2193771626297578,drama,drama,documentary,7.3,standard,44,BR,8.99,Very Short
user_015,content_007,2024-02-22,1661,6959,0.23868371892513293,drama,drama,documentary,7.5,standard,44,BR,8.99,Very Long
user_015,content_012,2024-01-02,506,2036,0.24852652259332023,sci-fi,sci-fi,series,8.0,standard,44,BR,8.99,Short
user_015,content_017,2024-03-29,84,849,0.0989399293286219,comedy,comedy,documentary,6.7,standard,44,BR,8.99,Very Short
user_015,content_018,2024-03-04,29,782,0.0370843989769821,thriller,thriller,movie,8.6,standard,44,BR,8.99,Very Short
user_015,content_020,2024-02-20,120,2371,0.05061155630535639,sci-fi,sci-fi,movie,6.4,standard,44,BR,8.99,Short
user_015,content_028,2024-01-03,345,2719,0.12688488414858404,romance,romance,movie,9.0,standard,44,BR,8.99,Medium
user_015,content_029,2024-01-28,642,1959,0.327718223583461,sci-fi,sci-fi,series,8.0,standard,44,BR,8.99,Short
user_015,content_029,2024-03-25,2037,6529,0.3119926481850207,sci-fi,sci-fi,series,8.0,standard,44,BR,8.99,Very Long
user_015,content_039,2024-03-24,214,2219,0.0964398377647589,horror,horror,documentary,8.3,standard,44,BR,8.99,Short
user_015,content_043,2024-03-17,68,2568,0.0264797507788162,comedy,comedy,documentary,9.3,standard,44,BR,8.99,Short
user_015,content_048,2024-03-18,2675,5962,0.4486749412948675,thriller,thriller,movie,7.2,standard,44,BR,8.99,Very Long
user_015,content_059,2024-03-12,774,2516,0.307631160572337,comedy,comedy,movie,6.7,standard,44,BR,8.99,Short
user_015,content_067,2024-01-02,199,4286,0.04643023798413439,thriller,thriller,movie,9.0,standard,44,BR,8.99,Long
user_015,content_096,2024-02-25,4530,9065,0.4997242140099283,action,action,series,8.4,standard,44,BR,8.99,Very Long
user_016,content_021,2024-03-14,125,2488,0.050241157556270094,horror,horror,movie,7.8,basic,69,DE,13.99,Short
user_016,content_022,2024-03-03,148,1555,0.09517684887459807,comedy,comedy,series,7.1,basic,69,DE,13.99,Very Short
user_016,content_034,2024-01-17,301,1969,0.15286947689182326,drama,drama,documentary,7.1,basic,69,DE,13.99,Short
user_016,content_042,2024-03-15,279,3620,0.0770718232044199,thriller,thriller,documentary,9.1,basic,69,DE,13.99,Long
user_016,content_047,2024-03-28,3143,5830,0.5391080617495712,romance,romance,series,8.1,basic,69,DE,13.99,Very Long
user_016,content_052,2024-03-13,1713,7706,0.22229431611731118,horror,horror,movie,6.6,basic,69,DE,13.99,Very Long
user_016,content_056,2024-02-21,404,3924,0.10295616717635066,action,action,series,7.4,basic,69,DE,13.99,Long
user_016,content_057,2024-02-06,336,3166,0.10612760581174985,romance,romance,movie,7.4,basic,69,DE,13.99,Medium
user_016,content_061,2024-01-10,723,2145,0.33706293706293705,sci-fi,sci-fi,movie,6.9,basic,69,DE,13.99,Short
user_016,content_061,2024-03-18,854,4349,0.19636698091515292,sci-fi,sci-fi,movie,6.9,basic,69,DE,13.99,Long
user_016,content_062,2024-03-25,236,4284,0.055088702147525676,romance,romance,series,7.9,basic,69,DE,13.99,Long
user_016,content_063,2024-03-08,60,2671,0.022463496817671284,comedy,comedy,series,6.1,basic,69,DE,13.99,Medium
user_016,content_064,2024-01-15,744,1656,0.4492753623188406,documentary,documentary,movie,6.9,basic,69,DE,13.99,Very Short
user_016,content_071,2024-03-17,462,3471,0.1331028522039758,action,action,series,9.4,basic,69,DE,13.99,Long
user_016,content_082,2024-03-07,194,2350,0.0825531914893617,horror,horror,documentary,7.6,basic,69,DE,13.99,Short
user_016,content_096,2024-03-09,563,3647,0.1543734576364135,action,action,series,8.4,basic,69,DE,13.99,Long
user_016,content_099,2024-03-27,99,1897,0.0521876647337902,thriller,thriller,series,6.1,basic,69,DE,13.99,Short
user_016,content_100,2024-02-16,89,754,0.11803713527851459,thriller,thriller,documentary,8.5,basic,69,DE,13.99,Very Short
user_017,content_006,2024-03-31,343,3518,0.09749857873791927,documentary,documentary,series,7.6,standard,50,UK,8.99,Long
user_017,content_007,2024-01-29,23,1059,0.021718602455146365,drama,drama,documentary,7.5,standard,50,UK,8.99,Very Short
user_017,content_009,2024-03-22,619,4773,0.12968782736224596,sci-fi,sci-fi,movie,7.7,standard,50,UK,8.99,Very Long
user_017,content_011,2024-03-21,718,2791,0.2572554639914009,sci-fi,sci-fi,documentary,8.0,standard,50,UK,8.99,Medium
user_017,content_014,2024-01-07,5327,6982,0.7629619020338012,thriller,thriller,documentary,9.4,standard,50,UK,8.99,Very Long
user_017,content_014,2024-02-13,1671,6373,0.26219990585281655,thriller,thriller,documentary,9.4,standard,50,UK,8.99,Very Long
user_017,content_021,2024-02-25,148,2881,0.05137105171815342,horror,horror,movie,7.8,standard,50,UK,8.99,Medium
user_017,content_023,2024-02-21,131,2077,0.06307173808377467,romance,romance,series,7.0,standard,50,UK,8.99,Short
user_017,content_027,2024-01-26,496,1964,0.2525458248472505,thriller,thriller,movie,6.4,standard,50,UK,8.99,Short
user_017,content_031,2024-02-27,825,3904,0.21132172131147542,thriller,thriller,documentary,8.9,standard,50,UK,8.99,Long
user_017,content_046,2024-03-15,125,1557,0.08028259473346179,thriller,thriller,movie,8.8,standard,50,UK,8.99,Very Short
user_017,content_048,2024-01-27,98,1429,0.06857942617214835,thriller,thriller,movie,7.2,standard,50,UK,8.99,Very Short
user_017,content_067,2024-02-25,1162,4697,0.2473919523099851,thriller,thriller,movie,9.0,standard,50,UK,8.99,Very Long
user_017,content_069,2024-02-02,659,2812,0.23435277382645803,drama,drama,movie,7.9,standard,50,UK,8.99,Medium
user_017,content_083,2024-02-28,152,1418,0.1071932299012694,documentary,documentary,documentary,9.4,standard,50,UK,8.99,Very Short
user_017,content_086,2024-03-08,525,3785,0.13870541611624834,drama,drama,documentary,9.2,standard,50,UK,8.99,Long
user_017,content_099,2024-01-22,393,4776,0.08228643216080402,thriller,thriller,series,6.1,standard,50,UK,8.99,Very Long
user_018,content_025,2024-02-12,3872,5112,0.7574334898278561,sci-fi,sci-fi,movie,9.3,standard,41,JP,13.99,Very Long
user_018,content_026,2024-01-17,183,2373,0.07711757269279393,horror,horror,series,6.8,standard,41,JP,13.99,Short
user_018,content_028,2024-01-15,100,3064,0.03263707571801567,romance,romance,movie,9.0,standard,41,JP,13.99,Medium
user_018,content_029,2024-01-25,676,906,0.7461368653421634,sci-fi,sci-fi,series,8.0,standard,41,JP,13.99,Very Short
user_018,content_032,2024-01-04,3436,5973,0.5752553155868073,drama,drama,movie,7.8,standard,41,JP,13.99,Very Long
user_018,content_033,2024-03-19,65,3622,0.017945886250690227,thriller,thriller,series,8.3,standard,41,JP,13.99,Long
user_018,content_037,2024-02-18,355,1365,0.2600732600732601,thriller,thriller,documentary,7.0,standard,41,JP,13.99,Very Short
user_018,content_047,2024-03-22,214,2822,0.07583274273564848,romance,romance,series,8.1,standard,41,JP,13.99,Medium
user_018,content_050,2024-02-23,510,2155,0.23665893271461716,romance,romance,series,6.9,standard,41,JP,13.99,Short
user_018,content_057,2024-02-02,652,2598,0.25096227867590454,romance,romance,movie,7.4,standard,41,JP,13.99,Medium
user_018,content_058,2024-01-19,261,4193,0.0622466014786549,romance,romance,series,7.3,standard,41,JP,13.99,Long
user_018,content_074,2024-02-24,1313,1843,0.7124253933803582,thriller,thriller,series,8.1,standard,41,JP,13.99,Short
user_018,content_075,2024-02-20,490,3853,0.12717363093693226,sci-fi,sci-fi,series,8.9,standard,41,JP,13.99,Long
user_018,content_082,2024-01-10,2576,5728,0.44972067039106145,horror,horror,documentary,7.6,standard,41,JP,13.99,Very Long
user_018,content_082,2024-02-05,762,2287,0.3331875819851334,horror,horror,documentary,7.6,standard,41,JP,13.99,Short
user_018,content_090,2024-03-10,89,3025,0.029421487603305783,comedy,comedy,documentary,6.1,standard,41,JP,13.99,Medium
user_018,content_094,2024-02-17,779,2871,0.2713340299547196,comedy,comedy,series,7.3,standard,41,JP,13.99,Medium
user_018,content_097,2024-02-06,249,613,0.4061990212071778,romance,romance,movie,6.3,standard,41,JP,13.99,Very Short
user_018,content_099,2024-03-29,825,2691,0.30657748049052397,thriller,thriller,series,6.1,standard,41,JP,13.99,Medium
user_019,content_010,2024-03-05,404,4566,0.08848007008322382,thriller,thriller,movie,7.3,standard,58,JP,8.99,Very Long
user_019,content_027,2024-01-05,202,3509,0.057566258193217444,thriller,thriller,movie,6.4,standard,58,JP,8.99,Long
user_019,content_027,2024-03-15,309,2528,0.12223101265822785,thriller,thriller,movie,6.4,standard,58,JP,8.99,Short
user_019,content_031,2024-02-12,198,1732,0.11431870669745958,thriller,thriller,documentary,8.9,standard,58,JP,8.99,Very Short
user_019,content_032,2024-01-11,1654,6441,0.2567924235367179,drama,drama,movie,7.8,standard,58,JP,8.99,Very Long
user_019,content_042,2024-03-23,346,4305,0.08037166085946573,thriller,thriller,documentary,9.1,standard,58,JP,8.99,Long
user_019,content_044,2024-03-14,456,3848,0.11850311850311851,drama,drama,movie,7.0,standard,58,JP,8.99,Long
user_019,content_045,2024-02-09,209,2091,0.09995217599234815,documentary,documentary,movie,8.9,standard,58,JP,8.99,Short
user_019,content_046,2024-03-24,1213,2826,0.4292285916489738,thriller,thriller,movie,8.8,standard,58,JP,8.99,Medium
user_019,content_048,2024-01-29,259,2902,0.08924879393521709,thriller,thriller,movie,7.2,standard,58,JP,8.99,Medium
user_019,content_054,2024-03-03,70,1049,0.0667302192564347,sci-fi,sci-fi,documentary,6.6,standard,58,JP,8.99,Very Short
user_019,content_056,2024-02-28,692,3583,0.19313424504605078,action,action,series,7.4,standard,58,JP,8.99,Long
user_019,content_057,2024-01-17,54,552,0.09782608695652174,romance,romance,movie,7.4,standard,58,JP,8.99,Very Short
user_019,content_061,2024-01-02,594,2294,0.25893635571054924,sci-fi,sci-fi,movie,6.9,standard,58,JP,8.99,Short
user_019,content_066,2024-02-23,288,2816,0.10227272727272728,drama,drama,series,8.0,standard,58,JP,8.99,Medium
user_019,content_079,2024-03-14,691,2467,0.28009728415079044,comedy,comedy,movie,8.5,standard,58,JP,8.99,Short
user_019,content_080,2024-01-25,2541,6515,0.390023023791251,horror,horror,series,6.7,standard,58,JP,8.99,Very Long
user_019,content_083,2024-01-16,1055,4714,0.22380144251166736,documentary,documentary,documentary,9.4,standard,58,JP,8.99,Very Long
user_019,content_084,2024-02-11,67,3423,0.019573473561203623,romance,romance,movie,7.6,standard,58,JP,8.99,Medium
user_019,content_091,2024-03-30,624,2550,0.2447058823529412,thriller,thriller,documentary,6.4,standard,58,JP,8.99,Short
user_019,content_092,2024-01-08,556,1115,0.49865470852017935,sci-fi,sci-fi,documentary,7.3,standard,58,JP,8.99,Very Short
user_019,content_094,2024-02-23,466,1799,0.25903279599777657,comedy,comedy,series,7.3,standard,58,JP,8.99,Short
user_019,content_095,2024-01-04,54,2298,0.02349869451697128,documentary,documentary,series,6.0,standard,58,JP,8.99,Short
user_019,content_100,2024-03-18,330,3906,0.08448540706605223,thriller,thriller,documentary,8.5,standard,58,JP,8.99,Long
user_020,content_002,2024-01-17,87,1367,0.06364301389904901,documentary,documentary,documentary,9.5,basic,66,BR,17.99,Very Short
user_020,content_002,2024-01-25,1138,2582,0.4407436096049574,documentary,documentary,documentary,9.5,basic,66,BR,17.99,Medium
user_020,content_013,2024-03-19,192,4619,0.041567438839575664,sci-fi,sci-fi,series,8.4,basic,66,BR,17.99,Very Long
user_020,content_014,2024-01-04,1073,2984,0.35958445040214476,thriller,thriller,documentary,9.4,basic,66,BR,17.99,Medium
user_020,content_018,2024-01-18,52,2524,0.020602218700475437,thriller,thriller,movie,8.6,basic,66,BR,17.99,Short
user_020,content_024,2024-02-13,122,1157,0.10544511668107173,action,action,movie,6.5,basic,66,BR,17.99,Very Short
user_020,content_026,2024-03-02,669,2311,0.28948507139766333,horror,horror,series,6.8,basic,66,BR,17.99,Short
user_020,content_031,2024-01-31,797,4343,0.18351370020723,thriller,thriller,documentary,8.9,basic,66,BR,17.99,Long
user_020,content_033,2024-01-16,131,3748,0.03495197438633938,thriller,thriller,series,8.3,basic,66,BR,17.99,Long
user_020,content_035,2024-01-19,377,2674,0.14098728496634255,sci-fi,sci-fi,series,6.8,basic,66,BR,17.99,Medium
user_020,content_036,2024-03-12,3330,8886,0.37474679270763,sci-fi,sci-fi,series,7.9,basic,66,BR,17.99,Very Long
user_020,content_040,2024-03-03,84,811,0.10357583230579531,comedy,comedy,movie,9.3,basic,66,BR,17.99,Very Short
user_020,content_047,2024-02-15,2068,2765,0.7479204339963834,romance,romance,series,8.1,basic,66,BR,17.99,Medium
user_020,content_056,2024-02-10,258,1569,0.16443594646271512,action,action,series,7.4,basic,66,BR,17.99,Very Short
user_020,content_064,2024-02-27,132,2137,0.06176883481516144,documentary,documentary,movie,6.9,basic,66,BR,17.99,Short
user_020,content_065,2024-02-11,828,2862,0.2893081761006289,comedy,comedy,movie,8.7,basic,66,BR,17.99,Medium
user_020,content_079,2024-01-02,425,3912,0.108640081799591,comedy,comedy,movie,8.5,basic,66,BR,17.99,Long
user_020,content_079,2024-03-10,39,2254,0.01730257320319432,comedy,comedy,movie,8.5,basic,66,BR,17.99,Short
user_020,content_080,2024-02-16,955,4768,0.20029362416107382,horror,horror,series,6.7,basic,66,BR,17.99,Very Long
user_020,content_087,2024-03-20,27,2364,0.011421319796954314,thriller,thriller,movie,9.2,basic,66,BR,17.99,Short
user_020,content_088,2024-01-16,58,2326,0.024935511607910577,drama,drama,series,7.9,basic,66,BR,17.99,Short
user_020,content_088,2024-01-17,119,2355,0.0505307855626327,drama,drama,series,7.9,basic,66,BR,17.99,Short
user_020,content_088,2024-01-29,502,2407,0.20855837141670128,drama,drama,series,7.9,basic,66,BR,17.99,Short
user_020,content_091,2024-02-21,695,1251,0.5555555555555556,thriller,thriller,documentary,6.4,basic,66,BR,17.99,Very Short
user_020,content_091,2024-02-29,516,3187,0.16190775023533102,thriller,thriller,documentary,6.4,basic,66,BR,17.99,Medium
user_020,content_092,2024-02-24,547,1806,0.3028792912513843,sci-fi,sci-fi,documentary,7.3,basic,66,BR,17.99,Short
user_020,content_099,2024-03-31,1151,2801,0.4109246697607997,thriller,thriller,series,6.1,basic,66,BR,17.99,Medium
user_021,content_014,2024-02-11,1756,5278,0.332701780977643,thriller,thriller,documentary,9.4,standard,68,UK,8.99,Very Long
user_021,content_016,2024-01-15,476,3961,0.12017167381974249,thriller,thriller,documentary,7.6,standard,68,UK,8.99,Long
user_021,content_018,2024-02-25,462,2102,0.219790675547098,thriller,thriller,movie,8.6,standard,68,UK,8.99,Short
user_021,content_019,2024-02-10,1742,5839,0.29833875663641035,romance,romance,movie,8.1,standard,68,UK,8.99,Very Long
user_021,content_020,2024-03-20,317,4323,0.07332870691649318,sci-fi,sci-fi,movie,6.4,standard,68,UK,8.99,Long
user_021,content_022,2024-02-28,170,2589,0.06566241792197759,comedy,comedy,series,7.1,standard,68,UK,8.99,Medium
user_021,content_030,2024-02-11,2182,3931,0.5550750445179343,thriller,thriller,series,8.7,standard,68,UK,8.99,Long
user_021,content_032,2024-03-23,914,2330,0.392274678111588,drama,drama,movie,7.8,standard,68,UK,8.99,Short
user_021,content_033,2024-01-15,112,3806,0.029427220178665267,thriller,thriller,series,8.3,standard,68,UK,8.99,Long
user_021,content_037,2024-01-11,244,4021,0.06068142253170853,thriller,thriller,documentary,7.0,standard,68,UK,8.99,Long
user_021,content_040,2024-02-20,75,3663,0.020475020475020474,comedy,comedy,movie,9.3,standard,68,UK,8.99,Long
user_021,content_041,2024-02-04,888,1861,0.47716281569048896,action,action,documentary,7.8,standard,68,UK,8.99,Short
user_021,content_041,2024-03-31,542,2491,0.21758329987956643,action,action,documentary,7.8,standard,68,UK,8.99,Short
user_021,content_049,2024-02-19,151,669,0.2257100149476831,drama,drama,series,6.1,standard,68,UK,8.99,Very Short
user_021,content_061,2024-03-10,235,3828,0.06138975966562173,sci-fi,sci-fi,movie,6.9,standard,68,UK,8.99,Long
user_021,content_063,2024-03-26,1301,3607,0.3606875519822567,comedy,comedy,series,6.1,standard,68,UK,8.99,Long
user_021,content_065,2024-01-20,959,3383,0.28347620455217265,comedy,comedy,movie,8.7,standard,68,UK,8.99,Medium
user_021,content_072,2024-02-26,58,1570,0.03694267515923567,horror,horror,documentary,9.4,standard,68,UK,8.99,Very Short
user_021,content_085,2024-03-08,276,2597,0.10627647285329227,romance,romance,movie,9.2,standard,68,UK,8.99,Medium
user_021,content_086,2024-03-31,414,2398,0.17264386989157632,drama,drama,documentary,9.2,standard,68,UK,8.99,Short
user_021,content_093,2024-03-25,1819,5620,0.32366548042704624,drama,drama,documentary,9.4,standard,68,UK,8.99,Very Long
user_022,content_001,2024-02-09,357,2864,0.12465083798882681,action,action,series,7.2,standard,44,DE,13.99,Medium
user_022,content_009,2024-01-13,375,1883,0.19915029208709506,sci-fi,sci-fi,movie,7.7,standard,44,DE,13.99,Short
user_022,content_009,2024-02-18,368,2595,0.1418111753371869,sci-fi,sci-fi,movie,7.7,standard,44,DE,13.99,Medium
user_022,content_012,2024-03-27,578,2314,0.2497839239412273,sci-fi,sci-fi,series,8.0,standard,44,DE,13.99,Short
user_022,content_014,2024-02-18,2018,6422,0.31423232637807536,thriller,thriller,documentary,9.4,standard,44,DE,13.99,Very Long
user_022,content_016,2024-02-29,3274,8366,0.3913459239780062,thriller,thriller,documentary,7.6,standard,44,DE,13.99,Very Long
user_022,content_017,2024-01-12,612,2409,0.25404732254047324,comedy,comedy,documentary,6.7,standard,44,DE,13.99,Short
user_022,content_037,2024-03-23,244,4556,0.053555750658472345,thriller,thriller,documentary,7.0,standard,44,DE,13.99,Very Long
user_022,content_039,2024-03-14,507,4235,0.11971664698937426,horror,horror,documentary,8.3,standard,44,DE,13.99,Long
user_022,content_048,2024-03-15,150,520,0.28846153846153844,thriller,thriller,movie,7.2,standard,44,DE,13.99,Very Short
user_022,content_054,2024-03-14,40,869,0.04602991944764097,sci-fi,sci-fi,documentary,6.6,standard,44,DE,13.99,Very Short
user_022,content_058,2024-01-17,182,2560,0.07109375,romance,romance,series,7.3,standard,44,DE,13.99,Short
user_022,content_062,2024-02-09,364,5002,0.07277089164334266,romance,romance,series,7.9,standard,44,DE,13.99,Very Long
user_022,content_062,2024-02-27,317,2944,0.10767663043478261,romance,romance,series,7.9,standard,44,DE,13.99,Medium
user_022,content_069,2024-03-01,3592,7148,0.502518186905428,drama,drama,movie,7.9,standard,44,DE,13.99,Very Long
user_022,content_070,2024-01-03,128,2146,0.05964585274930102,sci-fi,sci-fi,documentary,7.6,standard,44,DE,13.99,Short
user_022,content_073,2024-01-21,268,3353,0.07992842230838056,action,action,movie,9.3,standard,44,DE,13.99,Medium
user_022,content_075,2024-01-31,62,1072,0.05783582089552239,sci-fi,sci-fi,series,8.9,standard,44,DE,13.99,Very Short
user_022,content_080,2024-03-24,462,2029,0.22769837358304584,horror,horror,series,6.7,standard,44,DE,13.99,Short
user_022,content_083,2024-03-01,805,1836,0.4384531590413943,documentary,documentary,documentary,9.4,standard,44,DE,13.99,Short
user_022,content_083,2024-03-28,750,1786,0.41993281075027994,documentary,documentary,documentary,9.4,standard,44,DE,13.99,Short
user_022,content_084,2024-01-29,4433,8118,0.5460704607046071,romance,romance,movie,7.6,standard,44,DE,13.99,Very Long
user_022,content_089,2024-01-07,251,692,0.3627167630057804,thriller,thriller,series,7.9,standard,44,DE,13.99,Very Short
user_022,content_092,2024-01-13,318,865,0.3676300578034682,sci-fi,sci-fi,documentary,7.3,standard,44,DE,13.99,Very Short
user_022,content_098,2024-01-08,687,2075,0.3310843373493976,horror,horror,documentary,6.8,standard,44,DE,13.99,Short
user_022,content_100,2024-01-10,164,2381,0.06887862242755145,thriller,thriller,documentary,8.5,standard,44,DE,13.99,Short
user_023,content_009,2024-02-20,607,3775,0.16079470198675497,sci-fi,sci-fi,movie,7.7,premium,68,JP,13.99,Long
user_023,content_010,2024-01-06,179,4532,0.03949691085613416,thriller,thriller,movie,7.3,premium,68,JP,13.99,Very Long
user_023,content_015,2024-01-04,956,4058,0.23558403154263183,drama,drama,movie,7.8,premium,68,JP,13.99,Long
user_023,content_019,2024-01-18,2992,5042,0.5934153113843713,romance,romance,movie,8.1,premium,68,JP,13.99,Very Long
user_023,content_022,2024-03-10,774,1410,0.548936170212766,comedy,comedy,series,7.1,premium,68,JP,13.99,Very Short
user_023,content_027,2024-03-30,63,2393,0.02632678646050982,thriller,thriller,movie,6.4,premium,68,JP,13.99,Short
user_023,content_029,2024-03-24,292,1370,0.21313868613138687,sci-fi,sci-fi,series,8.0,premium,68,JP,13.99,Very Short
user_023,content_035,2024-01-11,678,1996,0.3396793587174349,sci-fi,sci-fi,series,6.8,premium,68,JP,13.99,Short
user_023,content_038,2024-01-22,895,2528,0.3540348101265823,comedy,comedy,movie,8.5,premium,68,JP,13.99,Short
user_023,content_040,2024-01-14,439,1949,0.22524371472550025,comedy,comedy,movie,9.3,premium,68,JP,13.99,Short
user_023,content_051,2024-01-07,148,719,0.20584144645340752,comedy,comedy,movie,7.9,premium,68,JP,13.99,Very Short
user_023,content_051,2024-02-28,583,2413,0.24160795690012432,comedy,comedy,movie,7.9,premium,68,JP,13.99,Short
user_023,content_052,2024-02-17,108,1267,0.08524072612470403,horror,horror,movie,6.6,premium,68,JP,13.99,Very Short
user_023,content_057,2024-03-05,840,3928,0.21384928716904278,romance,romance,movie,7.4,premium,68,JP,13.99,Long
user_023,content_067,2024-01-02,186,1775,0.1047887323943662,thriller,thriller,movie,9.0,premium,68,JP,13.99,Short
user_023,content_069,2024-03-17,573,3605,0.15894590846047157,drama,drama,movie,7.9,premium,68,JP,13.99,Long
user_023,content_077,2024-02-09,4969,8636,0.575382121352478,horror,horror,movie,6.6,premium,68,JP,13.99,Very Long
user_023,content_087,2024-03-19,198,2849,0.0694980694980695,thriller,thriller,movie,9.2,premium,68,JP,13.99,Medium
user_023,content_087,2024-03-30,69,3518,0.01961341671404207,thriller,thriller,movie,9.2,premium,68,JP,13.99,Long
user_024,content_009,2024-03-23,1039,5167,0.20108380104509385,sci-fi,sci-fi,movie,7.7,basic,46,UK,8.99,Very Long
user_024,content_014,2024-01-01,2078,3666,0.5668303327877796,thriller,thriller,documentary,9.4,basic,46,UK,8.99,Long
user_024,content_014,2024-03-01,455,3707,0.12274076072295657,thriller,thriller,documentary,9.4,basic,46,UK,8.99,Long
user_024,content_021,2024-01-14,390,2475,0.15757575757575756,horror,horror,movie,7.8,basic,46,UK,8.99,Short
user_024,content_024,2024-03-03,137,1321,0.10370931112793338,action,action,movie,6.5,basic,46,UK,8.99,Very Short
user_024,content_030,2024-03-26,4993,8372,0.5963927376970856,thriller,thriller,series,8.7,basic,46,UK,8.99,Very Long
user_024,content_037,2024-02-25,956,4429,0.2158500790246105,thriller,thriller,documentary,7.0,basic,46,UK,8.99,Very Long
user_024,content_048,2024-01-10,489,2774,0.17627974044700792,thriller,thriller,movie,7.2,basic,46,UK,8.99,Medium
user_024,content_048,2024-02-19,128,3984,0.0321285140562249,thriller,thriller,movie,7.2,basic,46,UK,8.99,Long
user_024,content_051,2024-03-16,133,2558,0.05199374511336982,comedy,comedy,movie,7.9,basic,46,UK,8.99,Short
user_024,content_051,2024-03-30,832,3531,0.2356273010478618,comedy,comedy,movie,7.9,basic,46,UK,8.99,Long
user_024,content_058,2024-01-28,98,1950,0.050256410256410255,romance,romance,series,7.3,basic,46,UK,8.99,Short
user_024,content_059,2024-03-15,1069,4751,0.22500526205009472,comedy,comedy,movie,6.7,basic,46,UK,8.99,Very Long
user_024,content_061,2024-02-09,165,4746,0.0347661188369153,sci-fi,sci-fi,movie,6.9,basic,46,UK,8.99,Very Long
user_024,content_070,2024-02-26,1553,6796,0.2285167745732784,sci-fi,sci-fi,documentary,7.6,basic,46,UK,8.99,Very Long
user_024,content_071,2024-03-07,460,2104,0.21863117870722434,action,action,series,9.4,basic,46,UK,8.99,Short
user_024,content_072,2024-03-18,256,3434,0.07454863133372161,horror,horror,documentary,9.4,basic,46,UK,8.99,Medium
user_024,content_074,2024-03-31,374,4580,0.0816593886462882,thriller,thriller,series,8.1,basic,46,UK,8.99,Very Long
user_024,content_076,2024-01-26,895,4439,0.20162198693399414,documentary,documentary,documentary,8.9,basic,46,UK,8.99,Very Long
user_024,content_079,2024-02-25,35,2352,0.01488095238095238,comedy,comedy,movie,8.5,basic,46,UK,8.99,Short
user_024,content_097,2024-03-10,145,1666,0.08703481392557023,romance,romance,movie,6.3,basic,46,UK,8.99,Very Short
user_025,content_026,2024-01-20,18,1805,0.009972299168975069,horror,horror,series,6.8,premium,69,FR,8.99,Short
user_025,content_029,2024-03-01,669,1338,0.5,sci-fi,sci-fi,series,8.0,premium,69,FR,8.99,Very Short
user_025,content_030,2024-02-28,158,4208,0.03754752851711027,thriller,thriller,series,8.7,premium,69,FR,8.99,Long
user_025,content_032,2024-01-27,137,3690,0.03712737127371274,drama,drama,movie,7.8,premium,69,FR,8.99,Long
user_025,content_034,2024-02-06,1151,2190,0.5255707762557078,drama,drama,documentary,7.1,premium,69,FR,8.99,Short
user_025,content_036,2024-02-02,78,312,0.25,sci-fi,sci-fi,series,7.9,premium,69,FR,8.99,Very Short
user_025,content_042,2024-03-23,79,3591,0.02199944305207463,thriller,thriller,documentary,9.1,premium,69,FR,8.99,Long
user_025,content_044,2024-01-22,191,2508,0.07615629984051037,drama,drama,movie,7.0,premium,69,FR,8.99,Short
